"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Crawl Depth","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URI","Redirect Type","URL Encoded Address"
"https://www.octadesk.com/assets/images/midia-mentions/exame.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1474","0","0.0","3","0","0","0.0","0","0","0","0","","0.018","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/midia-mentions/exame.png"
"https://www.octadesk.com/assets/images/logo-octadesk.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5610","0","0.0","3","0","0","0.0","0","0","0","0","","0.01","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/logo-octadesk.png"
"https://www.octadesk.com/vendor.631d00b381867f49f646.bundle.js","application/javascript; charset=UTF-8","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","3","0","0","0.0","0","0","0","0","","0.029","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/vendor.631d00b381867f49f646.bundle.js"
"https://www.octadesk.com/main.40fb296536b7d622f2b1.bundle.js","application/javascript; charset=UTF-8","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","3","0","0","0.0","0","0","0","0","","0.038","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/main.40fb296536b7d622f2b1.bundle.js"
"https://www.octadesk.com/assets/images/midia-mentions/startse.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1637","0","0.0","3","0","0","0.0","0","0","0","0","","0.032","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/midia-mentions/startse.png"
"https://www.octadesk.com/inline.291e5de43c062d56f945.bundle.js","application/javascript; charset=UTF-8","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","3","0","0","0.0","0","0","0","0","","0.031","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/inline.291e5de43c062d56f945.bundle.js"
"https://www.octadesk.com/assets/images/octadesk-notebook.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","99957","0","0.0","3","0","0","0.0","0","0","0","0","","0.037","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/octadesk-notebook.png"
"https://www.octadesk.com/assets/images/ebooks/ebook-pessoas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","17236","0","0.0","3","0","0","0.0","0","0","0","0","","0.024","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/ebooks/ebook-pessoas.png"
"https://help.octadesk.com/kb","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","3","14","13","9.22","0","0","0","0","","","","","","https://help.octadesk.com/kb"
"https://www.octadesk.com/assets/images/midia-mentions/gestao_negocios.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1754","0","0.0","3","0","0","0.0","0","0","0","0","","0.009","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/midia-mentions/gestao_negocios.png"
"https://www.octadesk.com/assets/images/thumb_video.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2642","0","0.0","3","0","0","0.0","0","0","0","0","","0.013","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/thumb_video.png"
"https://www.octadesk.com/assets/images/home/octadesk-dashboard.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","34140","0","0.0","3","0","0","0.0","0","0","0","0","","0.018","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/home/octadesk-dashboard.png"
"https://www.octadesk.com/scripts.6bbbd0d8508061248050.bundle.js","application/javascript; charset=UTF-8","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","3","0","0","0.0","0","0","0","0","","0.028","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/scripts.6bbbd0d8508061248050.bundle.js"
"http://blog.octadesk.com/","","307","HSTS Policy","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","3","13","13","9.22","0","0","0","0","","","","https://blog.octadesk.com/","HSTS Policy","http://blog.octadesk.com/"
"https://www.octadesk.com/assets/images/endeavor.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2732","0","0.0","3","0","0","0.0","0","0","0","0","","0.117","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/endeavor.png"
"https://blog.octadesk.com/","text/html; charset=UTF-8","200","OK","Octadesk | Blog - Help desk, customer success e jornada do cliente!","67","545","Help desk, customer success e jornada do cliente!","49","293","","0","Octadesk","8","","0","","0","","0","","","https://blog.octadesk.com/","65032","933","8.955591","4","330","110","78.01","75","30","5","5","aaf0a6a0cb81419324ec9390e7bfccc0","6.024","","","","https://blog.octadesk.com/"
"https://blog.octadesk.com/wp-content/plugins/wp-facebook-pixel/assets/NSAFacebookPixel.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","361","0","0.0","5","0","0","0.0","0","0","0","0","","0.27","Mon, 24 Apr 2017 13:37:06 GMT","","","https://blog.octadesk.com/wp-content/plugins/wp-facebook-pixel/assets/NSAFacebookPixel.min.js"
"https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","text/html; charset=utf-8","200","OK","Atendimento ao cliente e sistema de Help Desk - Conheça as funcionalidade do Octadesk","85","714","Sistema de Atendimento ao Cliente e Help Desk ideal para sua empresa. Veja como nosso sistema de chamados pode te ajudar","120","746","Atendimento ao cliente","22","Funcionalidades de um sistema de atendimento ao cliente","55","","0","","0","","0","index, follow","","","33328","463","9.466515","5","249","112","79.43","2","2","5","5","70d610d45354cfd1be6728424dba0c65","0.076","","","","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente"
"https://www.octadesk.com/assets/images/features/metricas-satisfacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5629","0","0.0","6","0","0","0.0","0","0","0","0","","0.008","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/features/metricas-satisfacao.png"
"https://blog.octadesk.com/wp-content/plugins/gravityforms/css/browsers.min.css?ver=2.2.5","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1186","0","0.0","5","0","0","0.0","0","0","0","0","","0.725","Tue, 29 Aug 2017 20:49:14 GMT","","","https://blog.octadesk.com/wp-content/plugins/gravityforms/css/browsers.min.css?ver=2.2.5"
"https://www.octadesk.com/assets/images/features/logo-kitfix.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1559","0","0.0","6","0","0","0.0","0","0","0","0","","0.012","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/features/logo-kitfix.png"
"https://blog.octadesk.com/wp-includes/js/wp-embed.min.js?ver=4.9.1","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","751","0","0.0","5","0","0","0.0","0","0","0","0","","0.763","Sat, 20 May 2017 12:05:56 GMT","","","https://blog.octadesk.com/wp-includes/js/wp-embed.min.js?ver=4.9.1"
"https://blog.octadesk.com/wp-content/plugins/jetpack/css/jetpack.css?ver=5.5.1","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11747","0","0.0","5","0","0","0.0","0","0","0","0","","0.822","Tue, 05 Dec 2017 13:35:41 GMT","","","https://blog.octadesk.com/wp-content/plugins/jetpack/css/jetpack.css?ver=5.5.1"
"https://www.octadesk.com/assets/images/features/timeline.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","13576","0","0.0","6","0","0","0.0","0","0","0","0","","0.01","Mon, 04 Dec 2017 21:05:05 GMT","","","https://www.octadesk.com/assets/images/features/timeline.png"
"https://blog.octadesk.com/wp-content/themes/litemag-child/style.css?ver=4.9.1","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","614","0","0.0","5","0","0","0.0","0","0","0","0","","0.262","Tue, 05 Jan 2016 19:48:02 GMT","","","https://blog.octadesk.com/wp-content/themes/litemag-child/style.css?ver=4.9.1"
"https://blog.octadesk.com/help-desk/","text/html; charset=UTF-8","200","OK","Arquivo para help desk - Octadesk | Blog","40","327","Você sabe o que é um sistema de help desk e para que ele serve? Veja, aqui, quais os benefícios de utilizar um sistema de help desk na sua empresa!","147","877","","0","Octadesk","8","","0","","0","","0","","","https://blog.octadesk.com/help-desk/","59058","549","5.8247824","5","69","46","32.62","61","29","5","5","b59ae5fa9d95c177e82c430629e3aaba","2.834","","","","https://blog.octadesk.com/help-desk/"
"https://blog.octadesk.com/o-que-e-customer-success/","text/html; charset=UTF-8","200","OK","O que é Customer Success? Como colocá-lo em prática?","52","456","Customer success ou sucesso do cliente (CS): O que é e como você pode colocar essa estratégia em prática na sua empresa ainda hoje. Veja agora!","143","870","Customer Success","16","Octadesk","8","Customer Success: o que é e como colocar em prática","51","","0","O que é Customer Success?","25","","","https://blog.octadesk.com/o-que-e-customer-success/","71849","1783","15.557628","5","35","12","8.51","60","38","6","6","1c5c3c83987ab78ae393d134cf743df2","2.569","","","","https://blog.octadesk.com/o-que-e-customer-success/"
"https://blog.octadesk.com/dez-dicas-de-atendimento-ao-cliente-para-pequenas-empresas/","text/html; charset=UTF-8","200","OK","10 dicas de atendimento ao cliente para pequenas empresas","57","485","Você tem uma pequena empresa ou faz parte de uma e busca dicas de atendimento ao cliente? Então, confira o que preparamos especialmente para você!","146","898","","0","Octadesk","8","10 dicas de atendimento ao cliente para pequenas empresas","57","","0","Dicas de atendimento ao cliente","31","","","https://blog.octadesk.com/dez-dicas-de-atendimento-ao-cliente-para-pequenas-empresas/","71415","1624","14.585172","5","25","9","6.38","60","39","5","5","65693ad839f4e7a052585f75d1e1810e","3.66","","","","https://blog.octadesk.com/dez-dicas-de-atendimento-ao-cliente-para-pequenas-empresas/"
"https://blog.octadesk.com/jornada-do-cliente/","text/html; charset=UTF-8","200","OK","Jornada do cliente: cuide do seu cliente da pré-vendas ao pós-vendas","68","559","Você sabe qual é a importância da jornada do cliente? Sabe como melhorá-la? Veja, absolutamente tudo, sobre jornada do cliente aqui! Leia agora","143","848","","0","Octadesk","8","","0","","0","","0","","","https://blog.octadesk.com/jornada-do-cliente/","52839","319","4.036791","5","35","31","21.99","43","27","5","5","424886a7d9706f500d358bf4d1b51b25","3.422","","","","https://blog.octadesk.com/jornada-do-cliente/"
"https://blog.octadesk.com/tag/customer-succes/","text/html; charset=UTF-8","200","OK","Arquivo para Customer Succes - Octadesk | Blog","46","391","","0","0","","0","Octadesk","8","","0","","0","","0","noindex,follow","","https://blog.octadesk.com/tag/customer-succes/","54335","346","4.170424","6","6","3","2.13","49","29","5","5","66fcf2b8a1f01bcfb6b8fa386c216f11","1.433","","","","https://blog.octadesk.com/tag/customer-succes/"
"https://blog.octadesk.com/customer-success-cs/","text/html; charset=UTF-8","200","OK","Arquivo para Customer Success - Octadesk | Blog","47","400","Customer Success ou Sucesso do Cliente (CS), é um conceito que guia as maiores empresas do Vale do Silício. Aprenda tudo sobre Customer success aqui!","149","918","","0","Octadesk","8","","0","","0","","0","","","https://blog.octadesk.com/customer-success-cs/","57137","510","5.6478286","5","49","37","26.24","55","31","5","5","9ddf63aa99a101d6354e22a78e78b861","3.563","","","","https://blog.octadesk.com/customer-success-cs/"
"https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","text/html; charset=UTF-8","200","OK","O que é service desk? O que é help desk? Quais as diferenças entre eles?","72","598","Você já sabe o que é um sistema de service desk? E um sistema de help-desk? Veja o que é cada um desses sistemas e quais as diferenças entre eles.","146","892","service desk","12","Octadesk","8","Service desk ou Help desk? Veja quais as diferenças entre eles","62","","0","O que é Help Desk?","18","","","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","67714","1729","16.277283","6","23","12","8.51","57","35","5","5","b72706a075bdcc76dd1f4a1a0dab2f13","1.698","","","","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/"
"http://content.octadesk.com/avaliacao-gratuita-octadesk-social","text/html","200","OK","Avaliação gratuita Octadesk!","28","229","Venda mais através de um bom atendimento! O Octadesk é um sistema de suporte e relacionamento que sua empresa precisa para atender bem os seus clientes.","152","944","","0","Reduza os custos operacionais e aumente suas vendas com um excelente atendimento! O Octadesk é o sistema de suporte e relacionamento para atender de maneira eficiente e entregar os melhores resultados para os seus clientes.","223","","0","Destaque-se da concorrência com um atendimento de sucesso!","58","Comece agora! Solicite uma avaliação gratuita","45","","","http://content.octadesk.com/avaliacao-gratuita-octadesk-social","60172","331","3.6046665","6","3","3","2.13","0","0","0","0","aa4641c3761ec59dbc7afb6076530d92","0.238","","","","http://content.octadesk.com/avaliacao-gratuita-octadesk-social"
"https://blog.octadesk.com/metricas-de-sucesso-no-atendimento/","text/html; charset=UTF-8","200","OK","Sucesso no atendimento: 5 métricas que toda empresa deveria implantar","69","580","O que é o ""Sucesso no atendimento""? Veja, agora, essas 5 métricas para saber se sua empresa possui um atendimento de sucesso!","125","775","sucesso no atendimento","22","Octadesk","8","Sucesso no atendimento: 5 métricas que toda empresa deveria implantar","69","Satisfação do cliente","21","Tempo de resposta inicial","25","","","https://blog.octadesk.com/metricas-de-sucesso-no-atendimento/","60612","831","8.904178","6","7","3","2.13","61","44","6","6","8313800f82bd94e04e935ab49fc79136","1.991","","","","https://blog.octadesk.com/metricas-de-sucesso-no-atendimento/"
"https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","text/html; charset=UTF-8","200","OK","Sistema de atendimento ao cliente: o segredo para um bom atendimento","68","576","Para possuir um excelente relacionamento com seus clientes é extremamente necessário ter um sistema de atendimento ao cliente te ajudando nessa tarefa","150","912","Sistema de atendimento ao cliente","33","Octadesk","8","Sistema de atendimento ao cliente: o segredo para um bom atendimento","68","Investimentos em tecnologia","27","Sistema de atendimento ao cliente na otimização de processos","60","","","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","73471","1974","17.695417","6","31","27","19.15","62","41","5","5","58954531c3fcd6a2fbc0cdddc63a2491","2.132","","","","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/"
"http://octadesk.com/?utm_source=blog&utm_medium=referral&utm_term=link-artigos&utm_content=link&utm_campaign=institucional","text/html","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","178","0","0.0","6","1","1","0.71","0","0","0","0","","0.014","","https://octadesk.com/?utm_source=blog&utm_medium=referral&utm_term=link-artigos&utm_content=link&utm_campaign=institucional","HTTP Redirect","http://octadesk.com/?utm_source=blog&utm_medium=referral&utm_term=link-artigos&utm_content=link&utm_campaign=institucional"
"https://blog.octadesk.com/o-que-e-customer-centric/","text/html; charset=UTF-8","200","OK","Customer Centric e fidelização de clientes: conheça essas estratégias!","70","563","Customer Centric é uma estratégia de negócio centrada na experiência do cliente. Leia o artigo para entender como funciona e receba dicas para aplicá-la!","153","894","","0","Octadesk","8","O que é customer centric? Conheça essa estratégia!","50","","0","Por que utilizar a estratégia de Customer Centric?","50","","","https://blog.octadesk.com/o-que-e-customer-centric/","73717","2223","19.648113","6","43","20","14.18","61","41","9","9","6d2d8fb7f369729c64a803b70070b809","2.1","","","","https://blog.octadesk.com/o-que-e-customer-centric/"
"https://blog.octadesk.com/nocoes-de-atendimento-equipe/","text/html; charset=UTF-8","200","OK","11 noções de atendimento que você deve ensinar a sua equipe","59","505","Você quer se destacar da concorrência? Então comece a ensinar essas 11 noções de atendimento ao cliente para TODOS os seus colaboradores!","137","851","noções de atendimento","21","Octadesk","8","11 noções de atendimento que você deve ensinar a sua equipe","59","Por que ensinar essas noções de atendimento para sua equipe?","60","1. Todos na empresa unidos pelo cliente","39","","","https://blog.octadesk.com/nocoes-de-atendimento-equipe/","72732","1696","14.864159","5","19","7","4.96","65","44","5","5","29b44c572b9045de241f550608507f0b","2.038","","","","https://blog.octadesk.com/nocoes-de-atendimento-equipe/"
"https://blog.octadesk.com/o-que-e-customer-centric","text/html; charset=UTF-8","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","7","5","5","3.55","0","0","0","0","","1.234","","https://blog.octadesk.com/o-que-e-customer-centric/","HTTP Redirect","https://blog.octadesk.com/o-que-e-customer-centric"
"https://blog.octadesk.com/diferenca-omnichannel-multichannel/","text/html; charset=UTF-8","200","OK","O que é omnichannel e multichannel? Saiba qual a diferença entre eles","69","568","Você já sabe o que é um atendimento omnichannel e um atendimento multichannel? Qual a diferença entre esses dois tipos de atendimento? Veja agora!","146","888","omnichannel","11","Octadesk","8","O que é omnichannel e multichannel? Saiba qual a diferença entre eles","69","","0","O que é multichannel?","21","","","https://blog.octadesk.com/diferenca-omnichannel-multichannel/","65707","1414","13.860016","6","39","17","12.06","58","38","7","7","7a8facef529cbf886c3564cf4ba63af5","1.885","","","","https://blog.octadesk.com/diferenca-omnichannel-multichannel/"
"https://blog.octadesk.com/mau-atendimento-excelente-produto/","text/html; charset=UTF-8","200","OK","Excelente produto e mau atendimento: por que você está falhando?","64","538","Você possui excelentes produtos mas mesmo assim seus consumidores não retornam? Saiba que pode ser culpa do mau atendimento ao cliente!","135","848","mau atendimento","15","Octadesk","8","Excelente produto e mau atendimento: por que você está falhando?","64","","0","Construindo a reputação da marca","32","","","https://blog.octadesk.com/mau-atendimento-excelente-produto/","69851","1779","16.03556","7","14","11","7.8","60","45","5","5","cd9101f17ddc648e8d7f6c04e96bf18f","1.814","","","","https://blog.octadesk.com/mau-atendimento-excelente-produto/"
"https://blog.octadesk.com/seus-clientes-sao-espelhos-da-sua-equipe-de-atendimento/","text/html; charset=UTF-8","200","OK","Seus clientes são espelhos da sua equipe de atendimento","55","464","Podemos dizer que uma equipe de atendimento motivada e, que realiza seu trabalho com satisfação é responsável por impressionar até os clientes mais difíceis","156","928","equipe de atendimento","21","Octadesk","8","Seus clientes são espelhos da sua equipe de atendimento","55","Esclareça as metas para sua equipe de atendimento","49","Ofereça treinamentos para sua equipe de atendimento","51","","","https://blog.octadesk.com/seus-clientes-sao-espelhos-da-sua-equipe-de-atendimento/","62941","1038","10.733862","6","11","7","4.96","61","42","5","5","82cf0751d4c3c253b0d8798aff9def17","1.631","","","","https://blog.octadesk.com/seus-clientes-sao-espelhos-da-sua-equipe-de-atendimento/"
"http://content.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente?utm_source=blog&utm_medium=referral&utm_content=sidebar&utm_campaign=eBook","text/html","200","OK","17 dicas essenciais para melhorar a qualidade no atendimento ao cliente","71","580","Conheça nossas dicas matadoras de como melhorar a qualidade no atendimento ao cliente - Octadesk","96","596","","0","17 dicas essenciais para melhorar a qualidade no atendimento ao cliente","71","BAIXAR EBOOK GRÁTIS!","20","Baixe, agora, o nosso ebook e aumente a qualidade do atendimento ao cliente da sua empresa","90","","0","","","http://content.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente","51923","210","2.5788186","6","2","2","1.42","0","0","0","0","44b15841e24a655c5015f41360ac5646","0.19","","","","http://content.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente?utm_source=blog&utm_medium=referral&utm_content=sidebar&utm_campaign=eBook"
"https://blog.octadesk.com/atendimento-online-e-commerce/","text/html; charset=UTF-8","200","OK","Atendimento online: 5 dicas para se destacar no e-commerce","58","486","Como se destacar da vasta concorrência no mundo dos e-commerces? Com um atendimento online de qualidade, você pode fidelizar grande parte de seus clientes!","155","947","atendimento online","18","Octadesk","8","Atendimento online: 5 dicas para se destacar no e-commerce","58","","0","O que é e-commerce?","19","","","https://blog.octadesk.com/atendimento-online-e-commerce/","75364","2197","18.665411","6","20","9","6.38","57","37","9","9","c88286f1d7b0286a967ea9e493c49aa7","1.885","","","","https://blog.octadesk.com/atendimento-online-e-commerce/"
"https://blog.octadesk.com/atendimento-ao-cliente-para-arquitetos/","text/html; charset=UTF-8","200","OK","Atendimento ao cliente para arquitetos: 4 dicas para você fazer bem feito","73","579","Veja 4 dicas de atendimento ao cliente para arquitetos e crie uma rede de fãs do seu trabalho. Eles irão indicar você e te trazer novos clientes.","145","825","atendimento ao cliente para arquitetos","38","Octadesk","8","Atendimento ao cliente para arquitetos: 4 dicas para você fazer bem feito","73","1- É tudo sobre o cliente e não sobre você","42","","0","","","https://blog.octadesk.com/atendimento-ao-cliente-para-arquitetos/","63229","1123","10.898479","6","38","14","9.93","57","35","10","9","772343499ceb5e525e0842123a29760f","1.537","","","","https://blog.octadesk.com/atendimento-ao-cliente-para-arquitetos/"
"https://blog.octadesk.com/como-lidar-com-um-cliente-enfurecido-e-terminar-bem-seu-dia/","text/html; charset=UTF-8","200","OK","Cliente enfurecido: como lidar com um e terminar seu dia bem?","61","501","Atender um cliente que está irritado pode evitar uma série de problemas. Saiba como atender um cliente enfurecido e ainda terminar seu dia com um sorriso!","154","906","cliente enfurecido","18","Octadesk","8","Cliente enfurecido: como lidar com um e terminar seu dia bem?","61","Ouça o cliente enfurecido","25","Responda com calma","18","","","https://blog.octadesk.com/como-lidar-com-um-cliente-enfurecido-e-terminar-bem-seu-dia/","62103","811","8.3554735","7","12","5","3.55","64","47","5","5","3f411dab5fdf480064e2389ec7670002","1.337","","","","https://blog.octadesk.com/como-lidar-com-um-cliente-enfurecido-e-terminar-bem-seu-dia/"
"https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","text/html; charset=UTF-8","200","OK","O que é cultura de atendimento e por que adotá-la?","50","412","Você já parou para pensar em qual é o DNA da sua empresa? Em qual legado será passado? Veja o que é a cultura de atendimento e qual sua importância","147","901","cultura de atendimento","22","Octadesk","8","O que é cultura de atendimento e por que adotá-la?","50","","0","O que é cultura?","16","","","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","89076","3262","23.133055","6","33","18","12.77","63","42","20","20","6a451bef7657b33edda46b2690cdbb88","1.889","","","","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/"
"http://content.octadesk.com/lp-gestao-de-pessoas-atendimento-cliente?utm_source=blog&utm_medium=referral&utm_term=artigo-cultura-de-atendimento&utm_content=banner-footer&utm_campaign=eBook","text/html","200","OK","Gestão de pessoas - O mais importante de um bom atendimento","59","512","Veja a importância da gestão de pessoas para atendimento e dicas para que você  monte uma equipe de atendimento bem treinada e alinhada com a empresa.","150","922","","0","Gestão de Pessoas O pilar mais importante para um bom atendimento","65","baixar EBOOK grátis!","20","Descubra como a felicidade da sua equipe está diretamente relacionada à satisfação dos seus clientes.","101","","0","","","http://content.octadesk.com/lp-gestao-de-pessoas-atendimento-cliente","52743","233","2.8401873","7","1","1","0.71","0","0","0","0","4a9170d6aa995c775dc8fa651de2db44","0.254","","","","http://content.octadesk.com/lp-gestao-de-pessoas-atendimento-cliente?utm_source=blog&utm_medium=referral&utm_term=artigo-cultura-de-atendimento&utm_content=banner-footer&utm_campaign=eBook"
